owner,source,kind,language,url,status,classification,finalUrl,redirected,mime,error
en:340,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2014/THEPUBLICCOMPETITIONREVIEWEDITION6.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2014/THEPUBLICCOMPETITIONREVIEWEDITION6.pdf,false,application/pdf,
en:340,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=145,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=145,false,text/html; charset=utf-8,
en:344,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=344,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=344,false,text/html; charset=utf-8,
en:344,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/201402GettingTheDealThroughArbitration.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/201402GettingTheDealThroughArbitration.pdf,false,application/pdf,
en:344,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=134,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=134,false,text/html; charset=utf-8,
en:344,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=175,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=175,false,text/html; charset=utf-8,
en:351,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=351,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=351,false,text/html; charset=utf-8,
en:351,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2014/LWVRTEnergyandNaturalResources2014.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2014/LWVRTEnergyandNaturalResources2014.pdf,false,application/pdf,
en:351,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=147,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=147,false,text/html; charset=utf-8,
en:372,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=372,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=372,false,text/html; charset=utf-8,
en:372,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/2015/MexicoOutsourcingNov2013.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2015/MexicoOutsourcingNov2013.pdf,false,application/pdf,
en:372,project,source-url,en,https://www.vonwobeser.com/images/PDF_news/2015/MexicoOutsourcingNov2013.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2015/MexicoOutsourcingNov2013.pdf,false,application/pdf,
en:375,official,official-detail,en,https://www.vonwobeser.com/index.php/publication?p_id=375,200,correcto,https://www.vonwobeser.com/index.php/publication?p_id=375,false,text/html; charset=utf-8,
en:375,official,pdf,en,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2013/45-MexicoInvestmentTreaty.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2013/45-MexicoInvestmentTreaty.pdf,false,application/pdf,
en:375,official,content-link,en,https://www.vonwobeser.com/index.php/lawyer?l=134,200,correcto,https://www.vonwobeser.com/index.php/lawyer?l=134,false,text/html; charset=utf-8,
