owner,source,kind,language,url,status,classification,finalUrl,redirected,mime,error
eece9e17-d241-4326-a741-491da5ee3032:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2017/GTDT-Market-Intelligence--Private-Equity--Volume-4-Issue-6.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2017/GTDT-Market-Intelligence--Private-Equity--Volume-4-Issue-6.pdf,false,application/pdf,
657a092c-94cc-4a60-9d39-43f3d4e551fc:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2017/Mexican-MA-shrugs-off-the-Trump-slump-_-Euromoney.pdf,206,correcto,http://localhost:5050/images/PDF_news/2017/Mexican-MA-shrugs-off-the-Trump-slump-_-Euromoney.pdf,false,application/pdf,
f763871e-d8a6-497a-bb06-9f739c7d58ce:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2017/IAR2017Mexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/2017/IAR2017Mexico.pdf,false,application/pdf,
b04d5875-d7ed-4c57-9876-d169dec113e9:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2017/Claus-Von-Wobeser-Adrian-Magallanes--Chambers-Partners-Global-Practice-Guides-International-Arbitration-Mexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2017/Claus-Von-Wobeser-Adrian-Magallanes--Chambers-Partners-Global-Practice-Guides-International-Arbitration-Mexico.pdf,false,application/pdf,
56338ee4-3a5a-44bf-bacf-db3a8bacde0d:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2017/Cooperacin_Internacional_en_Investigaciones_Anticorrupcion_Diego-Sierra.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2017/Cooperacin_Internacional_en_Investigaciones_Anticorrupcion_Diego-Sierra.pdf,false,application/pdf,
ce69d303-f318-4150-9d26-b34660286660:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2017/Private-Equity-Review-April-2017.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2017/Private-Equity-Review-April-2017.pdf,false,application/pdf,
eb8b1c1b-6549-43e2-b937-33e7c42f61a3:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2017/240317-The-Franchise-Law-Review-.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2017/240317-The-Franchise-Law-Review-.pdf,false,application/pdf,
5f900aed-1c31-4ba2-93ca-f85c1e6a57b3:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2017/240317-GTDT-Arbitration-2017.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2017/240317-GTDT-Arbitration-2017.pdf,false,application/pdf,
4b5aa475-c671-4a98-8814-29ee3f4426b9:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2016/MI-3-5-PE-Mexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2016/MI-3-5-PE-Mexico.pdf,false,application/pdf,
24e4f2cc-08ef-42ee-aec5-426cf6e5c4dc:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2016/IA16_Chapter-40_Mexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2016/IA16_Chapter-40_Mexico.pdf,false,application/pdf,
de46ca3a-47db-424f-942d-9433d3643b76:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2016/New_Rules1.PDF,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2016/New_Rules1.PDF,false,application/pdf,
bc109572-9e89-40ba-814e-294cd33596c7:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2016/ov14-1-article08.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2016/ov14-1-article08.pdf,false,application/pdf,
6b98ab95-5616-46b2-aeac-aa7dd74188a9:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2016/Mexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2016/Mexico.pdf,false,application/pdf,
b0b7e68f-5898-43a9-bf07-37f0b4fbf46b:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2016/vwys.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2016/vwys.pdf,false,application/pdf,
31ab1a16-47cd-40c3-8172-76ede649340d:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2015/vwys0412.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2015/vwys0412.pdf,false,application/pdf,
c03151e2-7c17-4ebc-8701-d9afea07dd81:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2015/OS2016_Mexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2015/OS2016_Mexico.pdf,false,application/pdf,
18c12062-007c-47fc-a036-96542ad08393:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2015/marketintelligence.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2015/marketintelligence.pdf,false,application/pdf,
8bcbe1b1-5288-4f35-8483-10a7a078bab1:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2015/North_American_Regional_Forum_News_Sept_2015.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2015/North_American_Regional_Forum_News_Sept_2015.pdf,false,application/pdf,
7217fb31-7afe-4cf3-a4ba-12e3c50398ae:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2015/classactions.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2015/classactions.pdf,false,application/pdf,
94b7560c-11ed-42d4-be2c-11b62242c9f0:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2015/Mexico_Overview.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2015/Mexico_Overview.pdf,false,application/pdf,
d8742beb-cbcf-4d31-b590-2769d48d7270:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2015/Mexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2015/Mexico.pdf,false,application/pdf,
a41078a1-9208-4ff0-9844-5a8a90e90f91:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2015/Mexico-Overviewsep15.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2015/Mexico-Overviewsep15.pdf,false,application/pdf,
9a069de8-913f-4074-bcf8-24548771918a:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2015/FINANCIER.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2015/FINANCIER.pdf,false,application/pdf,
6865c431-2d8e-4615-9818-11b53163ffb6:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2015/MEXICO_LandP.PDF,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2015/MEXICO_LandP.PDF,false,application/pdf,
2af3f55c-325f-4694-9e7a-0c090aae953e:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2015/MEXICO_TD.PDF,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2015/MEXICO_TD.PDF,false,application/pdf,
a5bd0208-1fce-44d9-9dcd-18a8a1986bdc:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2015/VWYS-_5099-v1-Andres_Nieto__Getting_the_Deal_Throug__Structured_Finance_Securitisation__april_20151.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2015/VWYS-_5099-v1-Andres_Nieto__Getting_the_Deal_Throug__Structured_Finance_Securitisation__april_20151.pdf,false,application/pdf,
3d46789f-7d71-49b0-80ed-467975bff101:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2015/BankingRegulation2015Mexico.PDF,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2015/BankingRegulation2015Mexico.PDF,false,application/pdf,
b0d6183b-6015-4d52-974f-df813b2fdc71:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2015/VWYS_2603-v1-CHAMBERS_AND_PARTNERS_COMPETITION_ANTITRUST_MEXICO.PDF,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2015/VWYS_2603-v1-CHAMBERS_AND_PARTNERS_COMPETITION_ANTITRUST_MEXICO.PDF,false,application/pdf,
6d9c7fb7-4ede-498b-a8b5-4b3dd6e9cf41:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2015/Enforcement_of_Investment_Treaty_Arbitration_Awards_Mexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2015/Enforcement_of_Investment_Treaty_Arbitration_Awards_Mexico.pdf,false,application/pdf,
2f17f7b2-29f9-4741-94c9-a447396c2f45:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/Virtual_Round_Table_Energy_Natural_Resources_2015.pdf,206,correcto,http://localhost:5050/images/PDF_news/Virtual_Round_Table_Energy_Natural_Resources_2015.pdf,false,application/pdf,
956a5317-6fab-4e3f-8ccf-09194a47e06e:en,project-public,public-content-link,en,http://localhost:5050/images/68-FernandoCarreoandPalomaAlcantaraTheAntitrustReviewoftheAmericas2015Overview.pdf,206,correcto,http://localhost:5050/images/68-FernandoCarreoandPalomaAlcantaraTheAntitrustReviewoftheAmericas2015Overview.pdf,false,application/pdf,
e7ea0d77-a778-431a-a7be-282b92805bec:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2014/InvestmentTraetyArbitration2014.PDF,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2014/InvestmentTraetyArbitration2014.PDF,false,application/pdf,
6cb333de-fea8-4f4f-bb48-426727cd852c:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2014/201410GIRInvestigationsReviewoftheAmericas2015DS.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2014/201410GIRInvestigationsReviewoftheAmericas2015DS.pdf,false,application/pdf,
cc7dc8a4-4097-4554-99cc-aaad0c6914a8:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2014/CorporateLivewireEnergyNaturalResourcesJuly2014EG.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2014/CorporateLivewireEnergyNaturalResourcesJuly2014EG.pdf,false,application/pdf,
c651e2f5-aea9-4c25-8a84-8e284cff2ca9:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2014/THEPUBLICCOMPETITIONREVIEWEDITION6.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2014/THEPUBLICCOMPETITIONREVIEWEDITION6.pdf,false,application/pdf,
d2a73c17-357c-4569-951f-765c0cf6a822:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/201402GettingTheDealThroughArbitration.pdf,206,correcto,http://localhost:5050/images/PDF_news/201402GettingTheDealThroughArbitration.pdf,false,application/pdf,
f7f25ec4-2987-4c1a-98fd-1117c8366a50:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2014/LWVRTEnergyandNaturalResources2014.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2014/LWVRTEnergyandNaturalResources2014.pdf,false,application/pdf,
b82ceae2-cf3a-4a41-b346-88d4af3a6f18:es,project-public,public-source-cta,es,https://www.vonwobeser.com/images/PDF_news/2015/MexicoOutsourcingNov2013.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2015/MexicoOutsourcingNov2013.pdf,false,application/pdf,
b82ceae2-cf3a-4a41-b346-88d4af3a6f18:en,project-public,public-source-cta,en,https://www.vonwobeser.com/images/PDF_news/2015/MexicoOutsourcingNov2013.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2015/MexicoOutsourcingNov2013.pdf,false,application/pdf,
e36d5f69-b1de-436a-968c-eebc78399b60:es,project-public,public-source-cta,es,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2013/45-MexicoInvestmentTreaty.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2013/45-MexicoInvestmentTreaty.pdf,false,application/pdf,
e36d5f69-b1de-436a-968c-eebc78399b60:en,project-public,public-source-cta,en,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2013/45-MexicoInvestmentTreaty.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/PDF_articles/2013/45-MexicoInvestmentTreaty.pdf,false,application/pdf,
84f9bfcc-8798-48d5-a890-377665c14c83:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/TheArbitrationReviewoftheAmericas2014.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/TheArbitrationReviewoftheAmericas2014.pdf,false,application/pdf,
ece800dd-9adc-4a8c-b673-25ea3c970fc0:es,project-public,public-source-cta,es,https://www.vonwobeser.com/images/PDF_news/2015/IBAMexicoChapterInternationalArbitrationGuide2013.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2015/IBAMexicoChapterInternationalArbitrationGuide2013.pdf,false,application/pdf,
ece800dd-9adc-4a8c-b673-25ea3c970fc0:en,project-public,public-source-cta,en,https://www.vonwobeser.com/images/PDF_news/2015/IBAMexicoChapterInternationalArbitrationGuide2013.pdf,206,correcto,https://www.vonwobeser.com/images/PDF_news/2015/IBAMexicoChapterInternationalArbitrationGuide2013.pdf,false,application/pdf,
ede58b36-3867-4e86-8824-1101b6d55e65:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/73CorporateLivewireEnergyNaturalResources2013.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/73CorporateLivewireEnergyNaturalResources2013.pdf,false,application/pdf,
68bbc77a-4eb1-4c85-b94a-4f4c2adfdde8:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/70Mexicancourtallowsenforcementofarbitraltribunal.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/70Mexicancourtallowsenforcementofarbitraltribunal.pdf,false,application/pdf,
838dfaf6-fbfb-4fef-bda7-f1728511b058:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/69PraxisMejoresPracticasDiegoSierra.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/69PraxisMejoresPracticasDiegoSierra.pdf,false,application/pdf,
1e77206c-3fca-4ab5-b291-a90331709153:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/68InsolvencyasaPrerequisiteforfilingaBankruptcyProcedureinMexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/68InsolvencyasaPrerequisiteforfilingaBankruptcyProcedureinMexico.pdf,false,application/pdf,
20cabc6b-f2d6-4c65-b4eb-9d05f773e7ef:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/67_ICC_International_Court_of_Arbitration_Bulletin-Taking_Evidence_in_Latin_America.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/67_ICC_International_Court_of_Arbitration_Bulletin-Taking_Evidence_in_Latin_America.pdf,false,application/pdf,
05867a1b-a60c-42c0-bf98-a75884cb6b6f:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/65_Expert_Guides_-_Evolution_of_Mexican_Arbitration_Law.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/65_Expert_Guides_-_Evolution_of_Mexican_Arbitration_Law.pdf,false,application/pdf,
cbfedf69-cb3d-4e1b-8d75-eb17e5665d77:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/63_ILO_-_Launching_mandatory_tender_offers.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/63_ILO_-_Launching_mandatory_tender_offers.pdf,false,application/pdf,
c922def3-e00e-4321-b6ca-d6ebb115707f:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/62_PLC_Mexico_Supreme_Court_of_Justice_rules_on_Public_Policy_grounds_to_set_aside_award.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/62_PLC_Mexico_Supreme_Court_of_Justice_rules_on_Public_Policy_grounds_to_set_aside_award.pdf,false,application/pdf,
9f4193cf-d302-4f97-b5e0-38d8f87adf26:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/61_CorporateLivewire_Energy_and_Natural_Rec.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/61_CorporateLivewire_Energy_and_Natural_Rec.pdf,false,application/pdf,
ed6e221d-89dc-41f7-add3-a409127ec810:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/Tax_considerations_in_MA_transactions.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/Tax_considerations_in_MA_transactions.pdf,false,application/pdf,
c4205fb9-2da0-4c67-b2a8-7ccdad9f8e90:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2013/30_GRG_Infrastructure_rkd493_1.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2013/30_GRG_Infrastructure_rkd493_1.pdf,false,application/pdf,
9a760a9d-c1f9-4163-a821-859066859a5d:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/55-Derecho-Concursal-Escuela-Libre-de-Derecho.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/55-Derecho-Concursal-Escuela-Libre-de-Derecho.pdf,false,application/pdf,
2847d502-4340-4007-91d8-4cda515c6267:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/54_ConsideringenvironmentalliabilitesinMAtransactionsInternationalLawOffice1.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/54_ConsideringenvironmentalliabilitesinMAtransactionsInternationalLawOffice1.pdf,false,application/pdf,
daec166b-be7f-481f-98fb-b7a38eee5c73:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/52_PLC_Arbitration_Multi_Jurisdictional_mthly_email_Mexico_Superme_Courts_Shows_deference_towards_arbitral_tribunal_s.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/52_PLC_Arbitration_Multi_Jurisdictional_mthly_email_Mexico_Superme_Courts_Shows_deference_towards_arbitral_tribunal_s.pdf,false,application/pdf,
d3fd90dc-36d1-4dd7-aa2f-f51cecffcda8:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/9.2-The-International-Investigations-Review.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/9.2-The-International-Investigations-Review.pdf,false,application/pdf,
30bdde53-9f94-4106-8209-c09a3c31cbca:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/8-The-Antitrust-Review-of-the-Americas.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/8-The-Antitrust-Review-of-the-Americas.pdf,false,application/pdf,
1f685a2a-f7df-4e25-9f6d-d878e4649390:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/7_PLC_Investment_Funds.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/7_PLC_Investment_Funds.pdf,false,application/pdf,
3099ef93-c82e-460a-a5ee-d9ad4c849faf:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/6_PLC_Cartel_Leniency.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/6_PLC_Cartel_Leniency.pdf,false,application/pdf,
8c27fc0c-05d1-4b09-89b4-e7cd9b3fbe71:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/5-PLC-Outsourcing-Mexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/5-PLC-Outsourcing-Mexico.pdf,false,application/pdf,
a337265c-3f31-4188-bd68-4d966eb9bd1b:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/3_3_Corporate_Livewire_Currents_Trends_y_Expected_Development_in_Mexican_Renewable_Energy_Mkt.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/3_3_Corporate_Livewire_Currents_Trends_y_Expected_Development_in_Mexican_Renewable_Energy_Mkt.pdf,false,application/pdf,
034bf24d-bb12-4d40-915b-c4a86580fc49:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/3-IBA-Arbitration-Guide-Mexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/3-IBA-Arbitration-Guide-Mexico.pdf,false,application/pdf,
7123c9cb-bbf4-4173-a1bd-d207f74f766f:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/2_2-PLC-Mergers-and-acquisitions-Mexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/2_2-PLC-Mergers-and-acquisitions-Mexico.pdf,false,application/pdf,
ded2f993-d9d4-462b-8ce3-3c7e424af8e7:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/1.5-The-European-Lawyer-Ref-Series-Arbitration-World-4th-Ed--Mexico.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/1.5-The-European-Lawyer-Ref-Series-Arbitration-World-4th-Ed--Mexico.pdf,false,application/pdf,
95f1a1f1-e816-4abe-968e-88b5e6c24036:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/PAUTA-58-CVW.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/PAUTA-58-CVW.pdf,false,application/pdf,
4ded4cdb-2c36-4fd7-a12b-1b5e21f40fdd:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2017/5-GCR-LBC-Mexico-takes-2-major-steps-2007-37-Mexico-telecoms.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2017/5-GCR-LBC-Mexico-takes-2-major-steps-2007-37-Mexico-telecoms.pdf,false,application/pdf,
b10da17f-d899-4856-b3d4-a41cfed59cf5:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/pauta-54-CVW.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/pauta-54-CVW.pdf,false,application/pdf,
6b9d8f07-7768-47e3-9c82-6a0f5589a32d:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/Muerza---cumplimiento-sentencias-amparo.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/Muerza---cumplimiento-sentencias-amparo.pdf,false,application/pdf,
072557de-b34a-4255-8d99-4593cc18ef2a:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/2015/Chapter-16.pdf,206,correcto,http://localhost:5050/images/PDF_news/2015/Chapter-16.pdf,false,application/pdf,
5bcd3c8e-a38a-43a5-9e35-456fceea774c:en,project-public,public-content-link,en,http://localhost:5050/images/PDF_news/PDF_articles/2021/7-Stanford-Law-School.pdf,206,correcto,http://localhost:5050/images/PDF_news/PDF_articles/2021/7-Stanford-Law-School.pdf,false,application/pdf,
